Beat_timing,Generate_A_type,A_generate_side,A_generate_amount,Generate_B_type,B_generate_side,B_generate_amount
184,true,4,2,false,,0
185,true,1,2,true,4,1
186,true,14,3,false,,0
187,true,3,4,false,,0
188,true,2,4,false,,0
189,true,2,2,false,,0
190,true,31,3,true,2,2
191,false,,0,true,4,1
192,true,3,2,false,,0
193,true,1,2,true,4,1
194,true,4,4,false,,0
195,true,31,2,false,,0
196,true,24,3,false,,0
197,true,4,3,false,,0
198,true,2,2,false,,0
199,true,31,2,true,4,3
200,true,13,2,false,,0
201,true,1,4,false,,0
202,true,1,3,false,,0
203,true,43,2,false,,0
204,true,14,3,false,,0
205,true,4,4,true,2,3
206,true,41,2,false,,0
207,true,1,4,true,2,3
208,true,1,2,false,,0
209,true,3,3,true,2,3
210,true,1,2,false,,0
211,true,1,2,true,2,2
212,true,2,2,true,4,3
213,true,1,3,false,,0
214,false,,0,true,4,1
215,true,4,2,true,2,2
216,true,13,3,false,,0
217,true,42,3,false,,0
218,true,2,3,false,,0
219,true,41,2,false,,0
220,true,31,4,true,2,3
221,true,42,4,false,,0
222,false,,0,false,,0
223,true,2,2,true,4,1
224,true,24,4,false,,0
225,true,4,3,true,2,2
226,true,3,2,false,,0
227,true,1,2,true,4,1
228,true,1,3,false,,0
229,true,3,3,false,,0
230,true,2,2,false,,0
231,true,31,4,false,,0
232,false,,0,true,4,3
233,true,31,3,false,,0
234,true,43,3,true,4,2
235,true,2,2,true,2,1
236,true,3,4,true,2,2
237,true,34,2,true,2,1
238,true,24,3,false,,0
239,true,1,4,true,4,2
240,false,,0,false,,0
241,true,4,3,true,4,1
242,true,3,3,true,2,1
243,true,42,2,true,2,3
244,true,43,3,true,4,1
245,true,4,3,false,,0
246,true,24,4,false,,0
247,false,,0,true,2,3
248,true,34,4,false,,0
249,true,34,2,true,2,3
250,true,1,3,false,,0
251,true,42,4,false,,0
252,true,43,2,true,2,1
253,true,24,3,false,,0
254,true,4,2,true,2,3
